,DATE,OPEN,HIGH,LOW,CLOSE,SYMBOL,CLOSE_M1,CLOSE_M2,CLOSE_M3,CLOSE_M4,CLOSE_M5,DATE_RIGHT,AVG(VALUE)
40,2020-07-24,90.9875030517578,92.97000122070312,89.1449966430664,92.61499786376952,IBM,92.84500122070312,97.27249908447266,97.0,98.35749816894533,96.32749938964844,,3.14
41,2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859376,IBM,92.61499786376952,92.84500122070312,97.27249908447266,97.0,98.35749816894533,,3.14
42,2020-07-28,94.36750030517578,94.5500030517578,93.24749755859376,93.25250244140624,IBM,94.80999755859376,92.61499786376952,92.84500122070312,97.27249908447266,97.0,,3.14
43,2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,IBM,93.25250244140624,94.80999755859376,92.61499786376952,92.84500122070312,97.27249908447266,,3.14
44,2020-07-30,94.1875,96.29750061035156,93.76750183105467,96.19000244140624,IBM,95.04000091552734,93.25250244140624,94.80999755859376,92.61499786376952,92.84500122070312,,3.14
45,2020-07-31,102.88500213623048,106.41500091552734,100.8249969482422,106.26000213623048,IBM,96.19000244140624,95.04000091552734,93.25250244140624,94.80999755859376,92.61499786376952,,3.14
46,2020-08-03,108.1999969482422,111.6374969482422,107.89250183105467,108.9375,IBM,106.26000213623048,96.19000244140624,95.04000091552734,93.25250244140624,94.80999755859376,,3.14
47,2020-08-04,109.13249969482422,110.79000091552734,108.3874969482422,109.66500091552734,IBM,108.9375,106.26000213623048,96.19000244140624,95.04000091552734,93.25250244140624,,3.14
48,2020-10-12,120.05999755859376,125.18000030517578,119.27999877929688,124.4000015258789,IBM,109.66500091552734,108.9375,106.26000213623048,96.19000244140624,95.04000091552734,,3.14
49,2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,IBM,124.4000015258789,109.66500091552734,108.9375,106.26000213623048,96.19000244140624,,3.14
50,2020-08-07,113.20500183105467,113.6750030517578,110.2925033569336,111.1125030517578,IBM,113.90249633789062,124.4000015258789,109.66500091552734,108.9375,106.26000213623048,,3.14
51,2020-08-10,112.5999984741211,113.7750015258789,110.0,112.72750091552734,IBM,111.1125030517578,113.90249633789062,124.4000015258789,109.66500091552734,108.9375,,3.14
52,2020-08-11,111.97000122070312,112.48249816894533,109.10749816894533,109.375,IBM,112.72750091552734,111.1125030517578,113.90249633789062,124.4000015258789,109.66500091552734,,3.14
53,2020-08-12,110.49749755859376,113.2750015258789,110.29750061035156,113.01000213623048,IBM,109.375,112.72750091552734,111.1125030517578,113.90249633789062,124.4000015258789,,3.14
54,2020-08-13,114.43000030517578,116.0425033569336,113.92749786376952,115.01000213623048,IBM,113.01000213623048,109.375,112.72750091552734,111.1125030517578,113.90249633789062,,3.14
55,2020-08-14,114.83000183105467,115.0,113.04499816894533,114.90750122070312,IBM,115.01000213623048,113.01000213623048,109.375,112.72750091552734,111.1125030517578,,3.14
56,2020-08-17,116.0625,116.0875015258789,113.9625015258789,114.60749816894533,IBM,114.90750122070312,115.01000213623048,113.01000213623048,109.375,112.72750091552734,,3.14
57,2020-08-18,114.35250091552734,116.0,114.00749969482422,115.5625,IBM,114.60749816894533,114.90750122070312,115.01000213623048,113.01000213623048,109.375,,3.14
58,2020-08-19,115.98249816894533,117.1624984741211,115.61000061035156,115.7074966430664,IBM,115.5625,114.60749816894533,114.90750122070312,115.01000213623048,113.01000213623048,,3.14
59,2020-08-20,115.75,118.39250183105467,115.73249816894533,118.2750015258789,IBM,115.7074966430664,115.5625,114.60749816894533,114.90750122070312,115.01000213623048,,3.14
60,2020-08-21,119.2624969482422,124.86750030517578,119.25,124.37000274658205,IBM,118.2750015258789,115.7074966430664,115.5625,114.60749816894533,114.90750122070312,,3.14
61,2020-08-24,128.69749450683594,128.78500366210938,123.9375,125.85749816894533,IBM,124.37000274658205,118.2750015258789,115.7074966430664,115.5625,114.60749816894533,,3.14
62,2020-08-25,124.69750213623048,125.18000030517578,123.05249786376952,124.8249969482422,IBM,125.85749816894533,124.37000274658205,118.2750015258789,115.7074966430664,115.5625,,3.14
63,2020-12-17,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,IBM,124.8249969482422,125.85749816894533,124.37000274658205,118.2750015258789,115.7074966430664,,3.14
64,2020-11-25,115.5500030517578,116.75,115.16999816894533,116.02999877929688,IBM,128.6999969482422,124.8249969482422,125.85749816894533,124.37000274658205,118.2750015258789,,3.14
65,2020-11-27,116.56999969482422,117.48999786376952,116.22000122070312,116.58999633789062,IBM,116.02999877929688,128.6999969482422,124.8249969482422,125.85749816894533,124.37000274658205,,3.14
66,2020-11-30,116.97000122070312,120.97000122070312,116.80999755859376,119.0500030517578,IBM,116.58999633789062,116.02999877929688,128.6999969482422,124.8249969482422,125.85749816894533,,3.14
67,2020-12-01,121.01000213623048,123.47000122070312,120.01000213623048,122.72000122070312,IBM,119.0500030517578,116.58999633789062,116.02999877929688,128.6999969482422,124.8249969482422,,3.14
68,2020-12-02,122.0199966430664,123.37000274658205,120.88999938964844,123.08000183105467,IBM,122.72000122070312,119.0500030517578,116.58999633789062,116.02999877929688,128.6999969482422,,3.14
69,2020-12-03,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140624,IBM,123.08000183105467,122.72000122070312,119.0500030517578,116.58999633789062,116.02999877929688,,3.14
70,2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,122.25,IBM,122.94000244140624,123.08000183105467,122.72000122070312,119.0500030517578,116.58999633789062,,3.14
71,2020-12-07,122.30999755859376,124.56999969482422,122.25,123.75,IBM,122.25,122.94000244140624,123.08000183105467,122.72000122070312,119.0500030517578,,3.14
72,2020-12-08,124.37000274658205,124.9800033569336,123.08999633789062,124.37999725341795,IBM,123.75,122.25,122.94000244140624,123.08000183105467,122.72000122070312,,3.14
73,2020-12-09,124.52999877929688,125.9499969482422,121.0,121.77999877929688,IBM,124.37999725341795,123.75,122.25,122.94000244140624,123.08000183105467,,3.14
74,2020-12-10,120.5,123.87000274658205,120.1500015258789,123.23999786376952,IBM,121.77999877929688,124.37999725341795,123.75,122.25,122.94000244140624,,3.14
75,2020-12-11,122.43000030517578,122.76000213623048,120.5500030517578,122.41000366210938,IBM,123.23999786376952,121.77999877929688,124.37999725341795,123.75,122.25,,3.14
76,2020-12-14,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,IBM,122.41000366210938,123.23999786376952,121.77999877929688,124.37999725341795,123.75,,3.14
77,2020-12-15,124.33999633789062,127.9000015258789,124.12999725341795,127.87999725341795,IBM,121.77999877929688,122.41000366210938,123.23999786376952,121.77999877929688,124.37999725341795,,3.14
78,2020-12-16,127.41000366210938,128.3699951171875,126.55999755859376,127.80999755859376,IBM,127.87999725341795,121.77999877929688,122.41000366210938,123.23999786376952,121.77999877929688,,3.14
79,2020-11-24,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894533,IBM,127.80999755859376,127.87999725341795,121.77999877929688,122.41000366210938,123.23999786376952,,3.14
80,2020-12-18,128.9600067138672,129.10000610351562,126.12000274658205,126.66000366210938,IBM,115.16999816894533,127.80999755859376,127.87999725341795,121.77999877929688,122.41000366210938,,3.14
81,2020-12-21,125.0199966430664,128.30999755859375,123.4499969482422,128.22999572753906,IBM,126.66000366210938,115.16999816894533,127.80999755859376,127.87999725341795,121.77999877929688,,3.14
82,2020-12-22,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,IBM,128.22999572753906,126.66000366210938,115.16999816894533,127.80999755859376,127.87999725341795,,3.14
83,2020-12-23,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,IBM,131.8800048828125,128.22999572753906,126.66000366210938,115.16999816894533,127.80999755859376,,3.14
84,2020-12-24,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,IBM,130.9600067138672,131.8800048828125,128.22999572753906,126.66000366210938,115.16999816894533,,3.14
85,2020-12-28,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,IBM,131.97000122070312,130.9600067138672,131.8800048828125,128.22999572753906,126.66000366210938,,3.14
86,2020-12-29,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,IBM,136.69000244140625,131.97000122070312,130.9600067138672,131.8800048828125,128.22999572753906,,3.14
87,2020-12-30,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,IBM,134.8699951171875,136.69000244140625,131.97000122070312,130.9600067138672,131.8800048828125,,3.14
88,2020-12-31,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,IBM,133.72000122070312,134.8699951171875,136.69000244140625,131.97000122070312,130.9600067138672,,3.14
89,2021-01-04,133.52000427246094,133.61000061035156,126.76000213623048,129.41000366210938,IBM,132.69000244140625,133.72000122070312,134.8699951171875,136.69000244140625,131.97000122070312,,3.14
90,2021-01-05,128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,IBM,129.41000366210938,132.69000244140625,133.72000122070312,134.8699951171875,136.69000244140625,,3.14
91,2021-01-06,127.72000122070312,131.0500030517578,126.37999725341795,126.5999984741211,IBM,131.00999450683594,129.41000366210938,132.69000244140625,133.72000122070312,134.8699951171875,,3.14
92,2021-01-07,128.36000061035156,131.6300048828125,127.86000061035156,130.9199981689453,IBM,126.5999984741211,131.00999450683594,129.41000366210938,132.69000244140625,133.72000122070312,,3.14
93,2021-01-08,132.42999267578125,132.6300048828125,130.22999572753906,132.0500030517578,IBM,130.9199981689453,126.5999984741211,131.00999450683594,129.41000366210938,132.69000244140625,,3.14
94,2021-01-11,129.19000244140625,130.1699981689453,128.5,128.97999572753906,IBM,132.0500030517578,130.9199981689453,126.5999984741211,131.00999450683594,129.41000366210938,,3.14
95,2020-11-03,109.66000366210938,111.48999786376952,108.7300033569336,110.44000244140624,IBM,128.97999572753906,132.0500030517578,130.9199981689453,126.5999984741211,131.00999450683594,,3.14
96,2020-10-13,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,IBM,110.44000244140624,128.97999572753906,132.0500030517578,130.9199981689453,126.5999984741211,,3.14
97,2020-10-14,121.0,123.02999877929688,119.62000274658205,121.19000244140624,IBM,121.0999984741211,110.44000244140624,128.97999572753906,132.0500030517578,130.9199981689453,,3.14
98,2020-10-15,118.72000122070312,121.1999969482422,118.1500015258789,120.70999908447266,IBM,121.19000244140624,121.0999984741211,110.44000244140624,128.97999572753906,132.0500030517578,,3.14
99,2020-10-16,121.27999877929688,121.5500030517578,118.80999755859376,119.0199966430664,IBM,120.70999908447266,121.19000244140624,121.0999984741211,110.44000244140624,128.97999572753906,,3.14
100,2020-10-19,119.95999908447266,120.41999816894533,115.66000366210938,115.9800033569336,IBM,119.0199966430664,120.70999908447266,121.19000244140624,121.0999984741211,110.44000244140624,,3.14
101,2020-10-20,116.1999969482422,118.9800033569336,115.62999725341795,117.51000213623048,IBM,115.9800033569336,119.0199966430664,120.70999908447266,121.19000244140624,121.0999984741211,,3.14
102,2020-10-21,116.66999816894533,118.70999908447266,116.4499969482422,116.87000274658205,IBM,117.51000213623048,115.9800033569336,119.0199966430664,120.70999908447266,121.19000244140624,,3.14
103,2020-10-22,117.4499969482422,118.04000091552734,114.58999633789062,115.75,IBM,116.87000274658205,117.51000213623048,115.9800033569336,119.0199966430664,120.70999908447266,,3.14
104,2020-10-23,116.38999938964844,116.5500030517578,114.27999877929688,115.04000091552734,IBM,115.75,116.87000274658205,117.51000213623048,115.9800033569336,119.0199966430664,,3.14
105,2020-10-26,114.01000213623048,116.5500030517578,112.87999725341795,115.0500030517578,IBM,115.04000091552734,115.75,116.87000274658205,117.51000213623048,115.9800033569336,,3.14
106,2020-10-27,115.48999786376952,117.27999877929688,114.54000091552734,116.5999984741211,IBM,115.0500030517578,115.04000091552734,115.75,116.87000274658205,117.51000213623048,,3.14
107,2020-10-28,115.0500030517578,115.43000030517578,111.0999984741211,111.1999969482422,IBM,116.5999984741211,115.0500030517578,115.04000091552734,115.75,116.87000274658205,,3.14
108,2020-10-29,112.37000274658205,116.93000030517578,112.1999969482422,115.31999969482422,IBM,111.1999969482422,116.5999984741211,115.0500030517578,115.04000091552734,115.75,,3.14
109,2020-10-30,111.05999755859376,111.98999786376952,107.72000122070312,108.86000061035156,IBM,115.31999969482422,111.1999969482422,116.5999984741211,115.0500030517578,115.04000091552734,,3.14
110,2020-11-02,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,IBM,108.86000061035156,115.31999969482422,111.1999969482422,116.5999984741211,115.0500030517578,,3.14
111,2020-07-14,94.83999633789062,97.25499725341795,93.87750244140624,97.05750274658205,IBM,108.7699966430664,108.86000061035156,115.31999969482422,111.1999969482422,116.5999984741211,,3.14
112,2020-11-04,114.13999938964844,115.58999633789062,112.3499984741211,114.9499969482422,IBM,97.05750274658205,108.7699966430664,108.86000061035156,115.31999969482422,111.1999969482422,,3.14
113,2020-11-05,117.9499969482422,119.62000274658205,116.87000274658205,119.02999877929688,IBM,114.9499969482422,97.05750274658205,108.7699966430664,108.86000061035156,115.31999969482422,,3.14
114,2020-11-06,118.31999969482422,119.1999969482422,116.12999725341795,118.69000244140624,IBM,119.02999877929688,114.9499969482422,97.05750274658205,108.7699966430664,108.86000061035156,,3.14
115,2020-11-09,120.5,121.98999786376952,116.0500030517578,116.31999969482422,IBM,118.69000244140624,119.02999877929688,114.9499969482422,97.05750274658205,108.7699966430664,,3.14
116,2020-11-10,115.5500030517578,117.58999633789062,114.12999725341795,115.97000122070312,IBM,116.31999969482422,118.69000244140624,119.02999877929688,114.9499969482422,97.05750274658205,,3.14
117,2020-11-11,117.19000244140624,119.62999725341795,116.44000244140624,119.48999786376952,IBM,115.97000122070312,116.31999969482422,118.69000244140624,119.02999877929688,114.9499969482422,,3.14
118,2020-11-12,119.62000274658205,120.52999877929688,118.56999969482422,119.20999908447266,IBM,119.48999786376952,115.97000122070312,116.31999969482422,118.69000244140624,119.02999877929688,,3.14
119,2020-11-13,119.44000244140624,119.66999816894533,117.87000274658205,119.26000213623048,IBM,119.20999908447266,119.48999786376952,115.97000122070312,116.31999969482422,118.69000244140624,,3.14
120,2020-11-16,118.91999816894533,120.98999786376952,118.1500015258789,120.3000030517578,IBM,119.26000213623048,119.20999908447266,119.48999786376952,115.97000122070312,116.31999969482422,,3.14
121,2020-11-17,119.5500030517578,120.66999816894533,118.95999908447266,119.38999938964844,IBM,120.3000030517578,119.26000213623048,119.20999908447266,119.48999786376952,115.97000122070312,,3.14
122,2020-11-18,118.61000061035156,119.81999969482422,118.0,118.02999877929688,IBM,119.38999938964844,120.3000030517578,119.26000213623048,119.20999908447266,119.48999786376952,,3.14
123,2020-11-19,117.58999633789062,119.05999755859376,116.80999755859376,118.63999938964844,IBM,118.02999877929688,119.38999938964844,120.3000030517578,119.26000213623048,119.20999908447266,,3.14
124,2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,IBM,118.63999938964844,118.02999877929688,119.38999938964844,120.3000030517578,119.26000213623048,,3.14
125,2020-11-23,117.18000030517578,117.62000274658205,113.75,113.8499984741211,IBM,117.33999633789062,118.63999938964844,118.02999877929688,119.38999938964844,120.3000030517578,,3.14
126,2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,IBM,113.8499984741211,117.33999633789062,118.63999938964844,118.02999877929688,119.38999938964844,,3.14
127,2020-02-28,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,IBM,57.310001373291016,113.8499984741211,117.33999633789062,118.63999938964844,118.02999877929688,,3.14
128,2020-03-02,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,IBM,68.33999633789062,57.310001373291016,113.8499984741211,117.33999633789062,118.63999938964844,,3.14
129,2020-03-03,75.9175033569336,76.0,71.44999694824219,72.33000183105469,IBM,74.70249938964844,68.33999633789062,57.310001373291016,113.8499984741211,117.33999633789062,,3.14
130,2020-03-04,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,IBM,72.33000183105469,74.70249938964844,68.33999633789062,57.310001373291016,113.8499984741211,,3.14
131,2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,IBM,75.68499755859375,72.33000183105469,74.70249938964844,68.33999633789062,57.310001373291016,,3.14
132,2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,IBM,73.2300033569336,75.68499755859375,72.33000183105469,74.70249938964844,68.33999633789062,,3.14
133,2020-03-09,65.9375,69.52249908447266,65.75,66.5425033569336,IBM,72.25749969482422,73.2300033569336,75.68499755859375,72.33000183105469,74.70249938964844,,3.14
134,2020-03-10,69.28500366210938,71.61000061035156,67.34249877929688,71.33499908447266,IBM,66.5425033569336,72.25749969482422,73.2300033569336,75.68499755859375,72.33000183105469,,3.14
135,2020-03-11,69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,IBM,71.33499908447266,66.5425033569336,72.25749969482422,73.2300033569336,75.68499755859375,,3.14
136,2020-03-12,63.98500061035156,67.5,62.0,62.057498931884766,IBM,68.85749816894531,71.33499908447266,66.5425033569336,72.25749969482422,73.2300033569336,,3.14
137,2020-03-13,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,IBM,62.057498931884766,68.85749816894531,71.33499908447266,66.5425033569336,72.25749969482422,,3.14
138,2020-03-16,60.48749923706055,64.7699966430664,60.0,60.5525016784668,IBM,69.49250030517578,62.057498931884766,68.85749816894531,71.33499908447266,66.5425033569336,,3.14
139,2020-03-17,61.87749862670898,64.40249633789062,59.59999847412109,63.21500015258789,IBM,60.5525016784668,69.49250030517578,62.057498931884766,68.85749816894531,71.33499908447266,,3.14
140,2020-03-18,59.942501068115234,62.5,59.27999877929688,61.66749954223633,IBM,63.21500015258789,60.5525016784668,69.49250030517578,62.057498931884766,68.85749816894531,,3.14
141,2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,IBM,61.66749954223633,63.21500015258789,60.5525016784668,69.49250030517578,62.057498931884766,,3.14
142,2020-02-27,70.2750015258789,71.5,68.23999786376953,68.37999725341797,IBM,61.19499969482422,61.66749954223633,63.21500015258789,60.5525016784668,69.49250030517578,,3.14
143,2020-03-23,57.02000045776367,57.125,53.15250015258789,56.09249877929688,IBM,68.37999725341797,61.19499969482422,61.66749954223633,63.21500015258789,60.5525016784668,,3.14
144,2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,IBM,56.09249877929688,68.37999725341797,61.19499969482422,61.66749954223633,63.21500015258789,,3.14
145,2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,IBM,61.720001220703125,56.09249877929688,68.37999725341797,61.19499969482422,61.66749954223633,,3.14
146,2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,IBM,61.380001068115234,61.720001220703125,56.09249877929688,68.37999725341797,61.19499969482422,,3.14
147,2020-03-27,63.1875,63.96749877929688,61.76250076293945,61.935001373291016,IBM,64.61000061035156,61.380001068115234,61.720001220703125,56.09249877929688,68.37999725341797,,3.14
148,2020-03-30,62.685001373291016,63.880001068115234,62.34999847412109,63.70249938964844,IBM,61.935001373291016,64.61000061035156,61.380001068115234,61.720001220703125,56.09249877929688,,3.14
149,2020-03-31,63.900001525878906,65.62249755859375,63.0,63.5724983215332,IBM,63.70249938964844,61.935001373291016,64.61000061035156,61.380001068115234,61.720001220703125,,3.14
150,2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,IBM,63.5724983215332,63.70249938964844,61.935001373291016,64.61000061035156,61.380001068115234,,3.14
151,2020-04-02,60.084999084472656,61.28749847412109,59.22499847412109,61.23249816894531,IBM,60.227500915527344,63.5724983215332,63.70249938964844,61.935001373291016,64.61000061035156,,3.14
152,2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,IBM,61.23249816894531,60.227500915527344,63.5724983215332,63.70249938964844,61.935001373291016,,3.14
153,2020-04-06,62.72499847412109,65.77749633789062,62.345001220703125,65.61750030517578,IBM,60.352500915527344,61.23249816894531,60.227500915527344,63.5724983215332,63.70249938964844,,3.14
154,2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,IBM,65.61750030517578,60.352500915527344,61.23249816894531,60.227500915527344,63.5724983215332,,3.14
155,2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,IBM,64.85749816894531,65.61750030517578,60.352500915527344,61.23249816894531,60.227500915527344,,3.14
156,2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,IBM,66.51750183105469,64.85749816894531,65.61750030517578,60.352500915527344,61.23249816894531,,3.14
157,2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,IBM,66.99749755859375,66.51750183105469,64.85749816894531,65.61750030517578,60.352500915527344,,3.14
